"species","Class","Order","exDiff","FemaleBM","MaleBM","FemaleAFB","MaleAFB","MS","ReprEff","CareMammals","CareAves","Dichro","weights"
"Cyanopica cyanus","Aves","Passeriformes",-0.0347252182584841,83.248088667593,87.8563866233308,1.04394250513347,1.00588637919233,"1",NA,NA,-1,0,0.648682840565018
"Pica pica","Aves","Passeriformes",-0.0194346980473854,158.205193426791,180.583575986807,1.7456564,1.998631075,"1",59.4,NA,-0.5,0,0.475988965018185
"Eudyptes chrysolophus","Aves","Sphenisciformes",-0.0680868282026163,3851.78248671413,4468.60902241094,6.00958247775496,5.95154004106776,NA,284,NA,1,0,0.640947163210119
"Balearica pavonina","Aves","Gruiformes",0.140753365277499,3107.80977813634,3641.00127090022,4.60616016427105,4.8829568788501,NA,342.5,NA,0,0,0.592410218179894
"Cygnus olor","Aves","Anseriformes",0.0693641215347321,8128.90136027756,10117.6359133306,2.97659137577002,2.90102669404517,"1",2023,NA,-1,0,0.663293817027157
"Nothoprocta perdicaria","Aves","Tinamiformes",-0.131436394684967,NA,NA,NA,NA,"0",NA,NA,2,0,0.435321342025986
"Lorius lory","Aves","Psittaciformes",0.0473133739136197,192.708595786526,228.115687367028,1.72210814510609,2.88651608487337,NA,NA,NA,NA,0,0.51826402493042
"Gallicolumba jobiensis","Aves","Columbiformes",-0.0984588887384048,135.778581506699,154.021615402812,NA,NA,NA,NA,NA,NA,0,0.504939182175981
"Actophilornis africanus","Aves","Charadriiformes",0.120438886218706,260.219091053364,147.556401592862,NA,NA,"1",NA,NA,1.8,0,0.490022234775133
"Pyrrhocorax pyrrhocorax","Aves","Passeriformes",0.0442026829573324,281.176740582324,335.570199164088,2.97768651608487,2.03258042436687,"1",66,NA,-1,0,0.560167346871114
"Urocissa erythrorhyncha","Aves","Passeriformes",0.0561328554856311,146.636087943251,159.291334873856,1.00807665982204,1.02970568104038,NA,NA,NA,-0.67,0,0.641430865301527
"Cairina scutulata","Aves","Anseriformes",0.0345745831903846,1828.80168633889,2486.6817115941,1.95482546201232,1.98850102669405,"1",698.6292134604,NA,NA,0,0.641816689761489
"Dacelo novaeguineae","Aves","Coraciiformes",-0.0209632843497556,332.733363938174,310.376250087082,2.06406570841889,1.91375770020534,"1",NA,NA,0.33,0,0.784066307805042
"Cacatua sulphurea","Aves","Psittaciformes",-0.325604729404918,341.137875110699,392.136622691879,4.74250513347023,4.33730321697468,NA,NA,NA,NA,0,0.621381904903315
"Burhinus grallarius","Aves","Charadriiformes",-0.0136646413631594,749.8907208286,762.960542289585,1.90910335386721,1.98220396988364,"1",NA,NA,0.5,0,0.567256440857415
"Spheniscus magellanicus","Aves","Sphenisciformes",-0.0691797644098281,3681.81043602783,4441.62723493767,3.87022587268994,3.97152635181383,NA,214,NA,0.25,0,0.690669637404077
"Pseudeos fuscata","Aves","Psittaciformes",-0.088748686455321,147.964209207554,156.873481442206,2.88898015058179,3.08418891170431,NA,NA,NA,NA,0,0.542018639854846
"Trichoglossus haematodus","Aves","Psittaciformes",-0.00375179382159074,134.801829663301,145.801752444202,2.20287474332649,2.45420944558522,"1",NA,NA,-0.67,0,0.764305175868865
"Marmaronetta angustirostris","Aves","Anseriformes",-0.018637774943018,384.988639431566,420.451544475488,1.06228610540726,1.07049965776865,"1",NA,NA,-2,0,0.786450751372232
"Streptopelia roseogrisea","Aves","Columbiformes",-0.0742186158636177,165.163384008374,153.523492864953,0.588637919233402,0.602327173169062,NA,NA,NA,NA,0,0.649966486170754
"Trichoglossus chlorolepidotus","Aves","Psittaciformes",0.183422396571039,93.6188776310656,101.094199457531,1.68569472963723,0.968104038329911,"1",NA,NA,-1.33,0,0.521349473447774
"Polytelis anthopeplus","Aves","Psittaciformes",-0.133024944465021,168.10638177694,177.845859308147,0.928131416837782,0.88870636550308,"1",NA,NA,-1,1.2,0.528781539934177
"Mergus merganser","Aves","Anseriformes",0.120241102838315,944.338253117806,1280.63454039246,1.96249144421629,1.27748117727584,"1",803.6,NA,-2,0.8,0.606757719143586
"Mergus serrator","Aves","Anseriformes",0.318722144816143,702.839294609212,838.748142040111,1.994436687,1.998631075,"1",655.2,NA,-1.33,1.2,0.497688140778089
"Phoeniculus purpureus","Aves","Bucerotiformes",-0.199702917290312,68.023988861035,83.2465444190573,1.04859685147159,1.32676249144422,"1",NA,NA,-0.6,0,0.60825009446886
"Otidiphaps nobilis","Aves","Columbiformes",-0.0427060870648806,457.392873517799,507.762426910884,1.35359342915811,1.47515400410678,NA,NA,NA,0.5,0,0.557721114515205
"Ixobrychus minutus","Aves","Pelecaniformes",-0.237722973338105,146,149,0.784394250513347,0.966461327857632,"1",59.8,NA,0.33,1,0.509532936999112
"Pavo muticus","Aves","Galliformes",0.034760888400393,3884.19642215559,5173.7418975393,1.8880219028063,2.21711156741958,"0",NA,NA,-2,1.2,0.609357624247123
"Loriculus galgulus","Aves","Psittaciformes",-0.138001099236953,32.8886689623646,29.2854888932426,1.00862422997947,1.14852840520192,NA,NA,NA,NA,0.8,0.68439956416067
"Taeniopygia bichenovii","Aves","Passeriformes",-0.0376786815776364,10.433477586407,10.2655006651176,0.824640657084189,1.02477754962355,"1",NA,NA,0,0,0.556443758384533
"Poephila acuticauda","Aves","Passeriformes",-0.138255672334122,15.6666974636115,15.6532421972044,0.611909650924025,0.657084188911704,"1",NA,NA,0,0,0.597594724325206
"Mergus squamatus","Aves","Anseriformes",0.127249552315537,741.454955206608,941.022055434154,1.42915811088296,1.76919917864476,"1",NA,NA,-2,1,0.556620634640475
"Neochen jubata","Aves","Anseriformes",0.125841837078984,1204.94159929851,1658.11435572458,1.91594798083504,1.01848049281314,NA,504,NA,-2,0,0.591094320445935
"Netta peposaca","Aves","Anseriformes",-0.115486093240879,897.792969787446,960.773678452362,1.04093086926762,1.82231348391513,"1",NA,NA,-2,1.2,0.762370921497658
"Tetraogallus himalayensis","Aves","Galliformes",0.00160536053570048,2326,2529,2,2,"1",NA,NA,-2,0.2,0.463072575262575
"Alectoris graeca","Aves","Galliformes",-0.148257814321411,530,650,0.92539356605065,0.989459274469542,"1",325.0021844949,NA,-0.67,0,0.531005841473341
"Leucosarcia melanoleuca","Aves","Columbiformes",-0.133645116845227,405.797226441082,422.31941396304,0.715126625598905,0.917180013689254,"1",NA,NA,0,0,0.60503088418307
"Ramphastos tucanus","Aves","Piciformes",-0.0877956578293783,546.077428376619,686.124917332827,NA,NA,"1",NA,NA,-0.33,0,0.493324551734797
"Ramphastos toco","Aves","Piciformes",-0.0601751492874339,580.041644553786,660.161713758597,2.72826830937714,2.7709787816564,NA,NA,NA,0,0,0.704791807684584
"Ara macao","Aves","Psittaciformes",-0.0149366503117479,996.275860100351,1057.39832122248,5.19972621492129,5.15537303216975,NA,NA,NA,NA,0,0.719947795615945
"Sialia sialis","Aves","Passeriformes",-0.00220171868243841,27.7728774062176,28.0189613846669,0.99512115,0.878850103,"1",27.342,NA,-1.2,1,0.523207986042518
"Copsychus malabaricus","Aves","Passeriformes",-0.294805080568143,27.8993391970355,31.7423336775373,0.924298425735797,0.944558521560575,NA,NA,NA,-1.33,0.8,0.698848720388439
"Agapornis canus","Aves","Psittaciformes",-0.235347788386616,30.1747049456735,31.3544510812942,0.624229979466119,0.720602327173169,NA,NA,NA,NA,0.2,0.53284654883818
"Poephila cincta","Aves","Passeriformes",0.139917087417852,15.2,15.1,NA,NA,"1",NA,NA,0,0,0.452018479269579
"Erythrura tricolor","Aves","Passeriformes",-0.199296895039628,12.113575569451,13.3865867721783,0.826830937713895,NA,NA,NA,NA,NA,0.6,0.574633273500815
"Erythrura trichroa","Aves","Passeriformes",-0.252538359081457,14.4235227777094,13.7922376911959,NA,NA,NA,NA,NA,0,0.6,0.540881686764088
"Erythrura psittacea","Aves","Passeriformes",-0.121346949700378,12.8518791840726,12.9971108393703,0.440793976728268,0.322518822724162,NA,NA,NA,NA,0,0.523983667298725
"Erythrura gouldiae","Aves","Passeriformes",-0.126690533039658,16.4055516537476,16.0451891647588,0.677344284736482,0.745790554414784,NA,19.95,NA,-0.29,0.8,0.870303436985476
"Netta rufina","Aves","Anseriformes",-0.0704026332144122,905.288725327589,961.185957794333,1.67556468172485,1.75140314852841,"1",504,NA,-2,1,0.818227380270194
"Margaroperdix madagascariensis","Aves","Galliformes",-0.275831620361323,226.783821078141,239.046205682288,1.42422997946612,0.821629021218344,NA,NA,NA,NA,1.2,0.608646432273731
"Ephippiorhynchus senegalensis","Aves","Ciconiiformes",0.104333528726497,4826.45635633943,6135.9386076112,NA,NA,"1",NA,NA,0,-0.2,0.504705133113127
"Aramides cajanea","Aves","Gruiformes",-0.135680000899958,347.393849522218,395.288403655678,NA,NA,"1",NA,NA,0,0,0.531912586890718
"Aceros corrugatus","Aves","Bucerotiformes",-0.135365297842675,1231.2949449138,1453.34960733656,5.77303216974675,5.76509240246407,NA,NA,NA,-0.67,0.4,0.536452293121321
"Dinemellia dinemelli","Aves","Passeriformes",-0.147448512978128,88.5048912405231,107.015209607765,1.24626967830253,1.309787816564,"1",NA,NA,NA,0,0.611887477774641
"Euplectes afer","Aves","Passeriformes",0.178690811352271,14.2,14.7,NA,NA,"0",NA,NA,-0.67,2,0.593680805638302
"Merops apiaster","Aves","Coraciiformes",-0.117528693040115,49.8818959407581,54.7949245870087,0.997218344,0.999315537,"1",38.025,NA,-0.2,0.8,0.564930808588508
"Aceros plicatus","Aves","Bucerotiformes",-0.117296767644439,1667.5,1776.5,NA,NA,NA,NA,NA,NA,0.2,0.505874868344202
"Surnia ulula","Aves","Strigiformes",-0.0249076561171883,337.348683365855,241.199329835298,1.07268993839836,1.19397672826831,"1",152.6,NA,-0.17,0,0.576505226309055
"Cygnus buccinator","Aves","Anseriformes",0.0731291846278234,8698.54829585431,10630.450576265,3.1151266255989,3.51047227926078,"1",1684.8,NA,0,0,0.638854060117296
"Merops nubicus","Aves","Coraciiformes",-0.144295300862018,48.982314632956,49.86516324273,0.958247775496235,0.914442162902122,NA,NA,NA,0,0,0.660585228066329
"Anas americana","Aves","Anseriformes",-0.090640446396156,617.549135675317,686.843625343685,1.77275838466804,1.23175906913073,"1",365.5,NA,-1.4,1,0.641990145135147
"Ramphastos swainsonii","Aves","Piciformes",0.0528063151871842,556.414575625063,639.397921610918,NA,NA,NA,NA,NA,NA,0,0.517302288727657
"Dacnis cayana","Aves","Passeriformes",-0.142789206301863,13.2263889363913,12.4386250074595,NA,NA,NA,NA,NA,NA,1.2,0.48574829645876
"Euplectes hordeaceus","Aves","Passeriformes",0.242528628381929,18.4,20.45,NA,NA,"0",NA,NA,NA,1.6,0.474669518401875
"Euplectes orix","Aves","Passeriformes",-0.12611114401751,16.1265287693995,18.8909975321934,1.1006160164271,1.45106091718001,"0",NA,NA,-1,1.6,0.642464152092555
"Polytelis swainsonii","Aves","Psittaciformes",0.0159466217488895,149.549963135188,135.488428472463,1.90609171800137,2.05612594113621,"1",NA,NA,-1.25,1,0.557405780300914
"Chloephaga rubidiceps","Aves","Anseriformes",-0.0239486928562244,1297.57305131573,1447.57324269164,1.92060232717317,1.96796714579055,NA,NA,NA,0,0,0.478777355566316
"Tangara arthus","Aves","Passeriformes",-0.203252417541457,20,NA,NA,NA,NA,NA,NA,NA,0,0.415480708923357
"Crax globulosa","Aves","Galliformes",0.122502624989274,2472.5615188922,3049.65782175836,NA,NA,NA,NA,NA,NA,0.4,0.474676572937284
"Crax fasciolata","Aves","Galliformes",-0.0532029112463379,2200,2750,3.18631074606434,2.73292265571526,"1",NA,NA,NA,1,0.480804814426831
"Pauxi pauxi","Aves","Galliformes",-0.110197785952986,2887.62012108474,3384.45562446224,2.83285420944559,2.71047227926078,NA,NA,NA,NA,0,0.575451679865147
"Pipile cumanensis","Aves","Galliformes",-0.0740055774641078,1315.43570383521,1379.37633237165,2.25325119780972,2.43832991101985,NA,NA,NA,NA,0,0.50048529693853
"Sterna hirundo","Aves","Charadriiformes",-0.267227934303356,126,124,2.494094456,2.997946612,"1",52.5,NA,-0.6,0,0.451729900145958
"Cariama cristata","Aves","Cariamiformes",0.0378140726919146,1832.84950100377,2133.09032062895,1.34045174537988,1.26379192334018,"1",NA,NA,-1,0,0.576758584594725
"Eurypyga helias","Aves","Eurypygiformes",-0.232443396189588,184.29634767337,202.321789278256,1.77138945927447,1.94934976043806,NA,NA,NA,0,0,0.65436190302117
"Phalacrocorax melanoleucos","Aves","Suliformes",0.0757393153148979,553.115069122796,646.932728072374,3.35468856947296,3.67310061601643,"1",104,NA,0,0,0.521653552023513
"Turdus migratorius","Aves","Passeriformes",0.487949965430735,75,84.9,0.997218344,0.999315537,"1",53.59375,NA,-0.86,0.8,0.49798458555279
"Sturnus roseus","Aves","Passeriformes",-0.0123554172678337,69.2,79.55,0.99512115,NA,"1",33,NA,NA,0,0.478860626442984
"Sagittarius serpentarius","Aves","Accipitriformes",-0.0215910362107973,3611.07073888072,3789.59152347678,NA,NA,"1",325,NA,-0.5,0,0.534385325027572
"Colius striatus","Aves","Coliiformes",-0.137100933364486,51.6015295582759,51.9548615222163,0.641752224503765,0.626967830253251,"1",NA,NA,0,0,0.748490103267469
"Histrionicus histrionicus","Aves","Anseriformes",0.179439008759715,708.243085771139,560.808346209193,1.494778919,0.999315537,"1",312.7,NA,-2,1.4,0.505294186262801
"Ptilinopus pulchellus","Aves","Columbiformes",-0.0565864388849712,70.7024161122991,74.3811846047633,1.26160164271047,1.19644079397673,NA,NA,NA,NA,0,0.558306999399259
"Francolinus erckelii","Aves","Galliformes",-0.0192331498231248,636.636927382544,NA,NA,NA,"1",NA,NA,NA,0,0.459602067291543
"Larosterna inca","Aves","Charadriiformes",0.10941629328138,181.241586340951,188.319957184113,2.03422313483915,2.20944558521561,"1",NA,NA,NA,0,0.761182919790285
"Aulacorhynchus haematopygus","Aves","Piciformes",-0.0176284578170298,176.167923310646,182.72318273119,NA,NA,NA,NA,NA,NA,0,0.512757286385964
"Vanellus coronatus","Aves","Charadriiformes",-0.0124839364471616,148.632516539007,144.01140790393,1.19479808350445,1.92580424366872,"1",NA,NA,-0.33,0,0.538566125472447
"Amaurornis flavirostra","Aves","Gruiformes",-0.177808848583689,80.9812677150181,86.5649197437592,0.947843942505133,1.08692676249144,"1",NA,NA,0,0,0.639259667031216
"Trichoglossus ornatus","Aves","Psittaciformes",0.170362883578116,97.2010128977234,107.484140861343,NA,NA,NA,NA,NA,NA,0,0.425064320146484
"Asio flammeus","Aves","Strigiformes",-0.0390592210518882,378,292.75,0.997218344,0.999315537,"1",159.75,NA,-1.6,0,0.40208606465277
"Asio otus","Aves","Strigiformes",0.155773937314075,267.858013045315,244.873461372372,1.99041752224504,1.24243668720055,"1",103.5,NA,-0.8,0,0.59104098939798
"Tauraco erythrolophus","Aves","Musophagiformes",-0.0424325741910302,254.316325037496,214.625728103778,1.82286105407255,1.68925393566051,NA,NA,NA,NA,0,0.586981448816619
"Vanellus vanellus","Aves","Charadriiformes",-0.0945235660431879,226,211,1.994436687,1.998631075,"0",102,NA,0,0.2,0.532395369962767
"Bombycilla garrulus","Aves","Passeriformes",0.309174227717891,54,54.85,0.999315537,0.999315537,"1",19,NA,-1,0,0.477804030793497
"Oena capensis","Aves","Columbiformes",-0.134789906731768,36.0535425749884,37.6188695988704,0.891991786447639,0.922655715263518,"1",NA,NA,-0.25,0.8,0.575612749771084
"Leptoptilos crumeniferus","Aves","Ciconiiformes",-0.330244742308876,6088.01567603287,7462.46444493331,5.39055441478439,4.35181382614648,NA,NA,NA,-0.5,0,0.736030557685813
"Ploceus cucullatus","Aves","Passeriformes",-0.0265115660448012,32.5558543844393,43.025836087357,1.17399041752225,1.99780971937029,"0",NA,NA,-1,1.6,0.681343530036196
"Alisterus amboinensis","Aves","Psittaciformes",0.194975311960303,166.379251713406,NA,NA,NA,NA,NA,NA,NA,0,0.416724384841473
"Plegadis falcinellus","Aves","Pelecaniformes",0.0138771190740285,543.801512763317,627.530367593937,2.48678986995209,1.98220396988364,"1",133,NA,-0.5,0,0.680641618987118
"Spizixos semitorques","Aves","Passeriformes",-0.0417441813668065,38.3250154048274,39.6624964375532,0.964818617385353,1.20739219712526,NA,NA,NA,NA,0,0.504179768685686
"Pycnonotus jocosus","Aves","Passeriformes",-0.155397238578229,27.2607507525868,29.2672774328802,1.55099247091034,1.14579055441478,"1",NA,NA,-0.5,0,0.656975467653676
"Quelea quelea","Aves","Passeriformes",-0.0968722864283772,18.55,19.6,1,1,"1",NA,NA,0.33,0.2,0.611158529282247
"Chen rossii","Aves","Anseriformes",-0.0671804905922281,1323.65500795291,1474.76666021248,2.71622176591376,1.01629021218344,NA,368,NA,-0.75,0,0.631467162763764
"Nymphicus hollandicus","Aves","Psittaciformes",-0.0858962925124251,92.7390805829791,89.9342507708196,0.810403832991102,0.86735112936345,"1",25.56,NA,0,1.2,0.739575420462225
"Laterallus leucopyrrhus","Aves","Gruiformes",-0.0166667267639527,NA,NA,NA,NA,"1",NA,NA,NA,0,0.443128506316158
"Nettapus auritus","Aves","Anseriformes",0.0704788448784349,199.047724486342,215.792120188192,0.750171115674196,0.763860369609856,"1",207,NA,-1,0.6,0.54768072989822
"Nettapus coromandelianus","Aves","Anseriformes",0.111760732465839,214.031697094385,223.221216112168,2.15030800821355,NA,"1",270,NA,-2,1,0.497001029299535
"Oxyura jamaicensis","Aves","Anseriformes",-0.0965112684555693,457.961118649812,500.111824534138,1.13511293634497,0.994661190965092,"1",584,NA,-2,1,0.72873653347602
"Columbina cruziana","Aves","Columbiformes",-0.171064515927791,49.967040854429,46.6773549560684,NA,NA,NA,NA,NA,NA,0.4,0.584340959349984
"Eudocimus albus","Aves","Pelecaniformes",0.0172220259235031,811.148840427246,1004.36861921283,2.04791238877481,2.19849418206708,"1",NA,NA,0.29,0,0.598847594661133
"Oxyura leucocephala","Aves","Anseriformes",-0.115448967476992,558.290586760036,549.825164407037,1.11540041067762,2.02874743326489,NA,672,NA,-2,0.2,0.59505930280087
"Psophodes olivaceus","Aves","Passeriformes",-0.355029031422731,49.3441528529301,60.2254138338207,NA,NA,"1",NA,NA,-0.8,0,0.523793625911005
"Cereopsis novaehollandiae","Aves","Anseriformes",-0.0937829449482591,4242.31829865229,5203.90100596117,2.00027378507871,1.88501026694045,"1",580.88,NA,-0.5,0,0.663498587794815
"Tringa totanus","Aves","Charadriiformes",-0.037788009257874,108.909945051444,96.741615722393,0.924845995893224,0.999315537,"1",89.2,NA,-0.8,0,0.546585710100655
"Sarkidiornis melanotos","Aves","Anseriformes",0.171989159243568,973.206905068113,1914.50221691958,1.18001368925394,1.18001368925394,"0",676.5256608,NA,-1.75,1.2,0.700960385772031
"Somateria mollissima","Aves","Anseriformes",-0.0342277260428282,1703.65446813952,1790.21479686143,1.98220396988364,1.00616016427105,"1",456.5,NA,-2,1,0.752768120797152
"Geopelia placida","Aves","Columbiformes",-0.114877992869138,49.1607675935513,50.7606380872976,NA,NA,NA,NA,NA,0,0,0.550099497980963
"Geophaps plumifera","Aves","Columbiformes",-0.152499585813529,96.0288586483,110.106644122679,NA,NA,NA,NA,NA,NA,0,0.448532529210242
"Phaps chalcoptera","Aves","Columbiformes",-0.0930087441803848,281.068533751297,317.80952009643,1.05954825462012,1.01492128678987,"1",NA,NA,0,0.6,0.590749894557463
"Phoenicopterus ruber","Aves","Phoenicopteriformes",-0.0377170255808435,2876.36084982483,3564.26178871013,3.03381245722108,3.06036960985626,"1",213,NA,0,0,0.803112212827326
"Psarisomus dalhousiae","Aves","Passeriformes",0.408615688692025,55.5179446198448,55.6085209441015,NA,NA,NA,NA,NA,0,0,0.455545885194939
"Calyptomena viridis","Aves","Passeriformes",0.03155497275818,59.7681827872838,54.9057863092823,NA,NA,NA,NA,NA,-2,0.6,0.425068829419578
"Pitta sordida","Aves","Passeriformes",0.00967335590864756,62.8555869373149,61.2291519184436,0.864887063655031,1.20355920602327,NA,NA,NA,0.5,0,0.581077528657694
"Pitta versicolor","Aves","Passeriformes",0.0344412938986864,108.103688535433,109.684485494956,0.766050650239562,0.826830937713895,NA,NA,NA,0,0,0.510861500929392
"Cotinga cayana","Aves","Passeriformes",0.152996360341426,58.9643188530207,58.6397780821151,NA,NA,NA,NA,NA,NA,2,0.499311394859563
"Chloephaga melanoptera","Aves","Anseriformes",-0.0396077389351647,2074.76330520834,3007.93869373816,3.0861054072553,3.35989048596852,"1",828.666666629,NA,0,0,0.50986590536881
"Tragopan caboti","Aves","Galliformes",-0.0162664596796004,1042.04433890562,1434.65804593915,1.85297741273101,1.90280629705681,"0",NA,NA,-2,1.2,0.540853885246135
"Lophophorus impejanus","Aves","Galliformes",-0.145887472000546,2119.9045872146,2338.43462861138,1.91375770020534,2.0041067761807,"0",NA,NA,NA,1.8,0.702127705102967
"Tadorna cana","Aves","Anseriformes",-0.0749036695208198,1122.59179547545,1420.7784455364,2.64941820670773,2.68090349075975,"1",809.271369678,NA,-0.8,-0.2,0.603819180942225
"Tadorna ferruginea","Aves","Anseriformes",-0.0964638309390937,1043.75368599978,1282.0270035869,2.0145106091718,2.04243668720055,"1",705.5,NA,-2,0,0.702145011266447
"Psittacula derbiana","Aves","Psittaciformes",0.182934066837335,257.004887338693,257.826668977096,2.00136892539357,1.94113620807666,NA,NA,NA,NA,0.2,0.569325387767717
"Rupicola peruvianus","Aves","Passeriformes",-0.0111451117618888,235.287718749078,264.12639477493,3.13894592744695,1.39520876112252,"0",NA,NA,NA,1.8,0.502581801545751
"Clangula hyemalis","Aves","Anseriformes",0.107147018766089,526.340042543106,622.604451865892,1.994436687,1.998631075,"1",322.5,NA,-2,0.8,0.479433403649556
"Tadorna tadorna","Aves","Anseriformes",0.026026298376869,820.53479938539,1032.0116711659,2.06050650239562,1.0425735797399,"1",698.1,NA,-0.75,0.2,0.78512799014145
"Tadorna tadornoides","Aves","Anseriformes",-0.0220780970449782,1225.45082523911,1604.66224823941,2.91444216290212,1.9378507871321,NA,948.6,NA,0,-0.2,0.544473899193638
"Tauraco leucotis","Aves","Musophagiformes",-0.0597813382839274,257.850999400809,285.034571612029,2.07529089664613,1.84531143052704,NA,NA,NA,0,0,0.622254688308509
"Aulacorhynchus prasinus","Aves","Piciformes",-0.132967899324518,152.596297219635,169.415422488255,NA,NA,"1",NA,NA,-0.75,0,0.448558047637329
"Garrulax ocellatus","Aves","Passeriformes",-0.0903209114920386,112.156671971498,114.522439940113,NA,NA,NA,NA,NA,NA,0,0.490270844473708
"Pycnonotus barbatus","Aves","Passeriformes",-0.00885103654455031,37.8460650033581,40.84191010882,0.97741273100616,0.976317590691307,"1",NA,NA,-1,0,0.521802715300664
"Tadorna variegata","Aves","Anseriformes",-0.0439750179844328,1378.49905571313,1731.96206632236,2.29486652977413,0.997672826830938,"1",819,NA,-1,-0.4,0.554295357625298
"Anas penelope","Aves","Anseriformes",-0.112006678168731,611.109860883231,682.45428788215,1.14989733059548,1.86036960985626,"1",396,NA,-2,1.2,0.699980698595965
"Zosterops poliogastrus","Aves","Passeriformes",0.0166157763867674,NA,NA,NA,NA,NA,NA,NA,NA,0,0.469278996333283
"Lonchura striata","Aves","Passeriformes",-0.163165892004465,NA,11.29795915,NA,NA,NA,NA,NA,0,0,0.534229425435513
"Glossopsitta porphyrocephala","Aves","Psittaciformes",-0.186983634675947,44.5275159591285,45.6103102106542,0.88870636550308,0.826830937713895,"1",NA,NA,-1,0,0.564013132650591
"Burhinus capensis","Aves","Charadriiformes",0.0701371539242382,470.974473669765,482.113128095564,1.17535934291581,1.34127310061602,"1",NA,NA,0,0,0.575443787028201
"Irena puella","Aves","Passeriformes",0.0606802726000074,63.7674954660676,64.0352795474957,1.90527036276523,1.90171115674196,NA,NA,NA,-1.5,1,0.67452198855498
"Pteronetta hartlaubii","Aves","Anseriformes",0.165690860544916,895.025398274359,1079.5742701434,2.03586584531143,3.2498288843258,"1",NA,NA,NA,0.2,0.495308955471697
"Caloenas nicobarica","Aves","Columbiformes",-0.100731594780079,551.509434006145,607.157505639819,1.7596167008898,1.61724845995893,NA,NA,NA,0,0.8,0.7808163142814
"Bonasa bonasia","Aves","Galliformes",0.167039337053969,378.5,384.5,0.974401095140315,0.974674880219028,"1",171,NA,-2,0.4,0.517636084553705
"Cacatua haematuropygia","Aves","Psittaciformes",-0.174063922470693,287.324764096984,324.991058517435,5.07378507871321,4.91334702258727,NA,NA,NA,NA,0,0.480573992110909
"Garrulax leucolophus","Aves","Passeriformes",-0.178851372853081,114.707220366675,120.342146808548,1.22628336755647,1.9958932238193,NA,NA,NA,-0.5,0,0.608529891284808
"Sericulus chrysocephalus","Aves","Passeriformes",0.0337366182190713,102.158689208608,94.4358871682791,3.9804846,NA,"0",20.7,NA,-2,1.6,0.458675231407297
"Coscoroba coscoroba","Aves","Anseriformes",0.0137763335934314,3143.69075759067,3839.9683940964,2.09965776865161,1.99452429842574,"1",1110,NA,0.33,0,0.587175240967357
"Gallus gallus","Aves","Galliformes",-0.0880701432856345,1779.61418554016,1788.65433102444,0.709924709103354,0.770704996577687,"0",177.6,NA,-2,1.8,0.702371074733823
"Garrulax canorus","Aves","Passeriformes",-0.0543646065066574,60.7333063947126,64.4347913760261,0.924024640657084,0.975770020533881,NA,NA,NA,-1,0,0.4844156337084
"Garrulax chinensis","Aves","Passeriformes",-0.135944747652364,83.8878072918479,92.0408298977422,NA,NA,NA,NA,NA,NA,0,0.482561832499976
"Garrulax courtoisi","Aves","Passeriformes",-0.0262991125995409,49.6629395450616,52.6079194863571,1.10609171800137,1.97782340862423,NA,NA,NA,NA,0,0.594975577560781
"Amazona viridigenalis","Aves","Psittaciformes",-0.00757046742640002,317.835111113941,364.269607498253,4.14811772758385,3.36208076659822,"1",NA,NA,-1.2,0.2,0.574895343404343
"Porphyrio porphyrio","Aves","Gruiformes",-0.0353112854399808,609.746829849328,685.658358988247,1.94770704996578,1.77056810403833,"1",249,NA,-0.17,0,0.50653977920972
"Phaps elegans","Aves","Columbiformes",-0.162313010517725,197.671596973462,220.23617591357,0.777549623545517,0.94072553045859,NA,NA,NA,0,0.6,0.590582719292807
"Entomyzon cyanotis","Aves","Passeriformes",-0.202101401333702,110.486711306457,113.357071065272,2.54127310061602,2.4911704312115,NA,NA,NA,-0.5,0,0.625929174266836
"Myiopsitta monachus","Aves","Psittaciformes",0.0191923330341388,103.064908463426,115.044853294908,1.96988364134155,1.65722108145106,"1",84,NA,-0.25,0,0.591757789293215
"Loxia curvirostra","Aves","Passeriformes",0.0653628485623562,41.25,41.2,0.997218344,0.999315537,"1",17.5525,NA,-1.2,1.4,0.51134827561957
"Pyrrhula pyrrhula","Aves","Passeriformes",-0.00867648640286983,29.3,30.9,0.997218344,0.999315537,"1",16.2675,NA,-0.83,1.2,0.504578248721643
"Serinus canaria","Aves","Passeriformes",-0.192412190244543,22.6526650907999,23.4833583763394,1.00150581793292,0.971937029431896,"1",11.7348,NA,-1,0.8,0.639703912145587
"Ptilinopus magnificus","Aves","Columbiformes",-0.187995886247904,189.580808457241,206.713196490837,1.66242299794661,1.53976728268309,NA,NA,NA,0,0,0.517647179234619
"Platalea leucorodia","Aves","Pelecaniformes",-0.0331275455853222,1516.40690878994,1741.59205930862,2.9056810403833,2.93223819301848,"1",266,NA,0,0,0.662860344851349
"Egretta thula","Aves","Pelecaniformes",0.295932614050391,356.352222481039,433.186023486308,0.999315537,0.999315537,"1",87.36,NA,0,0,0.472314868334942
"Casmerodius albus","Aves","Pelecaniformes",0.302306313735703,812,935,1.7456564,1.998631075,"1",338.55,NA,0,0,0.43925322114323
"Serinus mozambicus","Aves","Passeriformes",-0.121060942772811,11.95,12.9,NA,NA,"1",NA,NA,-1.5,0.4,0.488842066617339
