"species","Class","Order","exFemale","exFemaleSD","exFemaleLower","exFemaleUpper","exMale","exMaleSD","exMaleLower","exMaleUpper","exDiff","exDiffSD","exDiffLower","exDiffUpper","zeroOverlap"
"Morus bassanus","Aves","Suliformes",10.5789080755607,0.948839065997344,8.84595657535663,12.3811171792187,10.3281158010256,0.965213676106936,8.56724336199609,12.3846697742693,0.0217443928287168,0.118565373206837,-0.210564780233249,0.256029148920696,0.854487462114955
"Anas bahamensis","Aves","Anseriformes",9.21380019041973,0.393842389879626,8.49812696076829,9.99687639099291,9.14348093612652,0.277611004981389,8.56689387747906,9.73529851621583,0.00685231354635645,0.0502696039289703,-0.0884081402639289,0.10936233083923,0.891575214991886
"Chlorophanes spiza","Aves","Passeriformes",3.46676949653192,0.480334896674977,2.55622682571093,4.45163711681988,4.59671097815969,0.532057820949034,3.61230597402079,5.76964745133381,-0.236564792205878,0.136010782638243,-0.492201381016284,0.0875226875796337,0.0819804071662973
"Cyanerpes cyaneus","Aves","Passeriformes",4.83112679532989,0.378843504290465,4.079803962573,5.55494942458726,4.05235203619312,0.267405293288911,3.50656713158688,4.55058545019075,0.156190822836074,0.0873756288082735,-0.044357401093407,0.303042168549818,0.0738439862230796
"Euphonia violacea","Aves","Passeriformes",2.36900656895857,0.192032090170913,2.02684811455884,2.7656017929251,2.5911921626529,0.18461826567795,2.21751735520044,2.96489155900229,-0.0823095516150583,0.0970692344168259,-0.255839983223628,0.112399109421434,0.396467571069908
"Otus scops","Aves","Strigiformes",8.51487033882446,0.588896319268466,7.45762940120385,9.68439185219887,7.82360196942199,0.565254412073591,6.78278406505527,8.9897077329188,0.0774909641382037,0.0949752049300385,-0.120653628772515,0.256843047363723,0.414553149927628
"Todiramphus sanctus","Aves","Coraciiformes",4.59549858563787,0.419857006557608,3.81406388265059,5.48299610072571,5.16784438223003,0.429598700137746,4.36675834435162,6.14436466181496,-0.105814763334829,0.107837157301272,-0.312597107479617,0.117933807290933,0.326471517700009
"Aix sponsa","Aves","Anseriformes",6.77240677679517,0.15102714828364,6.48245915259775,7.09613012927639,7.43499922337161,0.11283407120339,7.21584560216494,7.6605112028557,-0.08889477760958,0.0250755583427884,-0.138119415707048,-0.0398295272055208,0.000392498856417456
"Nandayus nenday","Aves","Psittaciformes",14.5773864290349,1.07624683613562,12.6116272465648,16.7680511470199,15.6366604039787,0.899215412349786,13.9613631318156,17.3781296994226,-0.0657150727988485,0.0870221955608614,-0.223369041293934,0.112603964870606,0.450157180322174
"Cyanoramphus novaezelandiae","Aves","Psittaciformes",4.04682926623534,0.273341139773323,3.52902838307814,4.64744734435579,5.70223289183469,0.377834397856292,5.04713824975179,6.46581822926821,-0.287255150907876,0.066680531441817,-0.409756125777139,-0.162763982594496,1.64788521221926e-05
"Geronticus eremita","Aves","Pelecaniformes",13.4945739482501,0.270911961197919,12.9697961167354,14.0822894209798,13.8837887772701,0.267074867254036,13.3239714848169,14.4433351348713,-0.0277242142814133,0.0268097665273337,-0.0769434404238282,0.0246367887917122,0.301085323881893
"Recurvirostra avosetta","Aves","Charadriiformes",7.60301919580612,0.239629073255155,7.17507022324378,8.0909517279367,7.95310113028048,0.228763428876518,7.50389445643777,8.39218283371256,-0.0434058041487111,0.0401885558851558,-0.118434124619498,0.0462170579143246,0.280118205092743
"Zenaida asiatica","Aves","Columbiformes",6.83499996937934,0.699968317386767,5.6189077653989,8.38892817968547,6.78643383034636,0.560739522655717,5.7447933203719,7.88794118037776,0.00463781633751991,0.122211105617842,-0.23272939233056,0.236219608015869,0.969728168073344
"Glaucidium passerinum","Aves","Strigiformes",4.58410784680022,0.480743309439956,3.75584871818807,5.57660937950308,3.96385253018855,0.47743699296123,3.06732148947649,4.89717162208762,0.127601742838038,0.136015828578539,-0.129190849729901,0.381378748341681,0.348173021645094
"Vanellus chilensis","Aves","Charadriiformes",6.67771397925289,0.598120936485876,5.56011260456653,7.82363860589341,6.36746458126174,0.569436831160596,5.32388761701787,7.58196985150591,0.0428972706404925,0.115271879143132,-0.175542150628585,0.26160941144294,0.709788657654958
"Anseranas semipalmata","Aves","Anseriformes",12.8682195126811,0.574956889343048,11.7801255186489,14.1239647148631,12.1997820178236,0.633116768875166,10.9406251903863,13.4537496593976,0.0505465114707112,0.0644811500664706,-0.0742220750096903,0.174374298244891,0.433101174751102
"Nycticorax nycticorax","Aves","Pelecaniformes",11.6265351292221,0.424647285199175,10.7843475588056,12.5379737227586,11.4210666185357,0.43651637791026,10.5267189148233,12.3056139378185,0.0171066254886899,0.0517164469718334,-0.0847640449137474,0.121352225201883,0.740812726186523
"Pteroglossus beauharnaesii","Aves","Piciformes",7.95042148114147,0.561874206490312,6.89030791764808,9.07692330379005,9.1779990421576,0.606814955885219,8.07392264467661,10.4745927167822,-0.130120456523964,0.083586046490801,-0.301386759839203,0.0297228357792773,0.119535880538741
"Ramphocelus bresilius","Aves","Passeriformes",7.07529008621614,0.468336210790066,6.22887870507997,7.96965280454223,7.18390642563786,0.445830490606715,6.27940926084731,8.06676866428888,-0.0143218356064226,0.0873288002873052,-0.183062479768657,0.151280593172141,0.869731933849076
"Guaruba guarouba","Aves","Psittaciformes",15.1438523538296,0.802421614773224,13.7371466246314,16.9450376159966,13.642186352194,0.648328565549933,12.4362360710206,15.0055989133664,0.0968411443064927,0.0633885674641571,-0.043889471899771,0.205761267160549,0.126577518911981
"Ramphocelus carbo","Aves","Passeriformes",6.14265147208089,0.394724149611207,5.43006155128685,6.9363502607169,6.68793318546104,0.479380641804573,5.76040120768268,7.63337034631846,-0.0777971029206469,0.0883287064240822,-0.232996298915878,0.106263214370683,0.378443373545418
"Pelecanus onocrotalus","Aves","Pelecaniformes",24.5620693449214,1.21473411078512,22.7975670321697,27.6641636598096,29.5087129902024,0.977825122052228,27.7595221737964,31.5970341268098,-0.166584486938086,0.0522734329765825,-0.248475345950931,-0.0339327949389991,0.00143860867636958
"Platycercus adscitus","Aves","Psittaciformes",8.03619746215167,0.944998480167536,6.4072460468439,9.89714458060213,6.10021094634123,0.727456566753161,4.91124503545093,7.65228222010083,0.231427638204271,0.12255615560311,-0.0102295080199764,0.441975499100674,0.058980378289239
"Agapornis personatus","Aves","Psittaciformes",5.18107168181856,0.306501419313214,4.57644414725961,5.80907201882053,5.67837947689063,0.317813709448872,5.07216619331037,6.28146721632114,-0.0851729667041844,0.0730987732625877,-0.226071418398682,0.0701242530051574,0.243947589624261
"Neophema elegans","Aves","Psittaciformes",3.93341441122605,0.385198127427928,3.22973663971356,4.74530003617952,5.03724480340485,0.424083199310654,4.26161205582958,5.91500390257565,-0.213693839224245,0.101382671801175,-0.39046092260206,0.0101909484275562,0.03504876778134
"Cyanerpes caeruleus","Aves","Passeriformes",3.03095864520011,0.252611584959535,2.58545949902637,3.52753457793017,3.41625046573635,0.283749314694203,2.91670552049025,4.05966345168188,-0.10797796587821,0.0998069038750502,-0.279472506606143,0.0997667566910548,0.279310872257994
"Dacnis lineata","Aves","Passeriformes",2.31608958737876,0.40035213463395,1.59861097385941,3.16216744900321,1.77607737927979,0.337583604482308,1.10264533259552,2.43888185594711,0.214581689784379,0.204243087556672,-0.238122704763857,0.548073741638151,0.293433563052231
"Todiramphus cinnamominus","Aves","Coraciiformes",6.18472398954285,0.284906015911563,5.63913454246853,6.7835298502983,8.06851394508364,0.471745239064553,7.27706841541075,9.0092030634227,-0.230787554661082,0.0582713062455402,-0.338980296506393,-0.109027466030488,7.47712457296323e-05
"Goura victoria","Aves","Columbiformes",11.6687801487625,0.529825543927359,10.6980090682376,12.7659850302223,13.2848852530991,0.753712298483983,11.8812518277411,14.8371661840607,-0.118923459811506,0.0632221778902194,-0.234627634814979,0.0112805157291526,0.0599664470100385
"Cygnus melancoryphus","Aves","Anseriformes",7.2200056226023,0.252238994227981,6.7314362410006,7.69398832650112,6.76956185750975,0.248478742209294,6.30396790323645,7.27555803501079,0.0613857644860869,0.0465139780335495,-0.0383141536715936,0.14862013056967,0.186926097321231
"Phoeniconaias minor","Aves","Phoenicopteriformes",17.870452247427,0.958427539577507,15.974641973958,19.7130006689169,23.7230302760827,0.970195452472175,21.8779401145386,25.6839570403092,-0.245405517282898,0.0515354382738166,-0.343338452331466,-0.141563001646382,1.91798751481009e-06
"Scissirostrum dubium","Aves","Passeriformes",5.22105334653779,0.193406839947005,4.82955961558334,5.60749611445675,5.60111540807092,0.226511680874382,5.17057915040237,6.0946751798287,-0.06634626440697,0.0528138011249095,-0.173988800538482,0.0383046504440694,0.209032709367308
"Strix uralensis","Aves","Strigiformes",14.2223612024454,0.687633421122316,12.901559464143,15.7855990451809,16.785528253998,0.748158398670317,15.4053120953666,18.3895021943656,-0.151015786175162,0.0558150480891524,-0.255998296823115,-0.0353232506679717,0.0068171583680201
"Tangara cyanicollis","Aves","Passeriformes",3.41771900591024,0.337387851140959,2.82183014887575,4.16508392578822,3.23373266860927,0.368685108245867,2.54325877623843,4.02157479528723,0.0506240134154966,0.134709458327688,-0.217253594507496,0.293776452376647,0.707064489618664
"Tangara gyrola","Aves","Passeriformes",3.32328227822536,0.52086751840187,2.38864419010074,4.43549389988442,3.22793806021463,0.470090134649538,2.29223773661149,4.2255543329688,0.0236003421946959,0.180835523738806,-0.342929772341236,0.36056608225789,0.896165139139064
"Tangara icterocephala","Aves","Passeriformes",2.2514791983539,0.330040278853544,1.63127508604875,2.92865619618536,2.30323702499848,0.364244016643623,1.6780264762994,3.07000707912138,-0.0173786821360891,0.187313441385623,-0.36693051984469,0.321139350914125,0.926079438469249
"Tangara mexicana","Aves","Passeriformes",3.49673240876146,0.19282142278142,3.11918917984388,3.88087452090283,3.74729528317454,0.212200053124617,3.3534850292531,4.19510430710099,-0.0644599849861042,0.0724328942339851,-0.2051481460473,0.0675012936982908,0.373505109371401
"Thraupis episcopus","Aves","Passeriformes",6.35981366007367,0.366724112779365,5.70235414840832,7.18536300468382,6.64599553714739,0.380893881464261,5.9602606818526,7.3684399480597,-0.0410985790951105,0.0768224690822836,-0.195438609703365,0.104869890761683,0.592662835808058
"Zoothera citrina","Aves","Passeriformes",5.07888689001261,0.534104662894796,4.17019009456279,6.24400895778446,6.58498764224445,0.608121869152155,5.48134770470531,7.91032335267562,-0.222758251357571,0.105465368559535,-0.392861436760276,0.00491091478706285,0.0346739325756968
"Artamus superciliosus","Aves","Passeriformes",7.49545357915585,0.693780929528274,6.40148065993783,9.1112062145474,7.97716293043807,0.745206874799941,6.65472094298431,9.65836295088708,-0.0563412658866202,0.112824398599575,-0.265142149110376,0.173928654968921,0.617517838407271
"Leipoa ocellata","Aves","Galliformes",7.80969899136514,1.0089761282932,5.98890257218508,10.0349346274017,7.56314676208641,1.00280222518732,5.98846337336125,9.86456938516818,0.028314368415306,0.158241618271344,-0.289996842958172,0.319867004112853,0.857991695432394
"Neophema splendida","Aves","Psittaciformes",3.08430690338463,0.155894301010115,2.8058111241385,3.40149866828228,3.45287952297711,0.147780658234291,3.19545831671474,3.75210213108327,-0.105056973657028,0.0611840198056975,-0.210520691543226,0.0196545693969839,0.0859671926923851
"Geopelia cuneata","Aves","Columbiformes",4.97109711737438,0.205623509394447,4.61896582579919,5.38748950109077,5.86767976389979,0.254088127174885,5.43900701551761,6.44937888038728,-0.151348099522898,0.0485133086746638,-0.242912856512457,-0.0477506354592709,0.00181020995636261
"Streptopelia capicola","Aves","Columbiformes",6.72126934996767,0.70361388929963,5.50949974469289,8.19719541610676,9.10498516192387,1.07554079000017,7.1655194329385,11.3620390172963,-0.25159449459265,0.118266544892341,-0.455274387851862,-0.000382885652937297,0.0333909006951685
"Haematopus ostralegus","Aves","Charadriiformes",11.6685097493777,1.44622726873951,9.2531441821615,14.9641024641975,10.8797034634804,1.06835646449965,8.99148426933355,13.1149811330906,0.0591090644162658,0.134272750304518,-0.191930654827942,0.309626898755304,0.659780395432354
"Anas acuta","Aves","Anseriformes",7.28536658990635,0.174472493580289,6.96198815079834,7.62005124313327,8.23353308183952,0.177326991995749,7.89841892581393,8.59234253330402,-0.114746577087242,0.0285887085452096,-0.167471932396577,-0.056215707727391,5.9773621782222e-05
"Centropus superciliosus","Aves","Cuculiformes",3.09460427287385,0.451139378146135,2.41225221893435,4.15931701211248,4.09016146607795,0.599056228842302,3.05354027185651,5.36915820751999,-0.229336371925369,0.153659530156553,-0.479846075456186,0.122759093051383,0.135568930154107
"Zenaida graysoni","Aves","Columbiformes",4.67836516271332,0.246568670203053,4.18478226381539,5.1789465618497,6.46229219918752,0.334995791229348,5.85345642070913,7.13766726881086,-0.274076210613924,0.0542027526261703,-0.373241077766635,-0.165633066647436,4.27021202398237e-07
"Eudyptula minor","Aves","Sphenisciformes",7.9729412675515,0.300522635843997,7.40587343046176,8.61745149907726,8.31179795847261,0.264464769083891,7.78780053052601,8.81235335597701,-0.0400351479941157,0.0480312717971154,-0.129840606993026,0.0584474210279339,0.404550087294816
"Eos bornea","Aves","Psittaciformes",9.0792551489166,0.615072875821799,7.97620571327125,10.4782981371364,9.47218521930738,0.484744531022,8.54023868673162,10.5303198672426,-0.0404548420233539,0.0777633062914503,-0.19090388767313,0.105148755932612,0.60290294482283
"Eos reticulata","Aves","Psittaciformes",7.87324408912139,0.829852692109282,6.37814259511259,9.58194638334202,8.9783861875579,1.01442978011807,7.15591376169264,11.1086636180657,-0.114320723974394,0.129005771057164,-0.375285736020544,0.136986391373658,0.375527264119025
"Zoothera dohertyi","Aves","Passeriformes",3.76343307700968,0.251769211292214,3.31999836966713,4.34681665185576,3.58254377583455,0.23400146046576,3.13275848699654,4.0867496559224,0.0457619930136189,0.0849642060345176,-0.133395886556894,0.199459992923688,0.590160681033072
"Pulsatrix perspicillata","Aves","Strigiformes",21.0205642639772,1.06818529715855,18.9501242291705,23.2061592644288,24.3908473634633,1.33284929744738,22.3900877351937,26.8130679997244,-0.135865546417785,0.0613699490488668,-0.255792981009045,-0.0264823361358728,0.0268372102316878
"Strix aluco","Aves","Strigiformes",14.1675524144939,0.54188112095142,13.103663266796,15.281472501255,15.7688293527753,0.844889949925238,13.9822436271082,17.4747131224896,-0.0989971431018876,0.0601813557191209,-0.212640819625366,0.0293120659170852,0.0999738787931717
"Cacatua roseicapilla","Aves","Psittaciformes",16.4951699162934,0.626929284475009,15.3501209943802,17.9071057414639,16.3867628382836,0.571653565930011,15.2912563049831,17.5261722416094,0.006208629004286,0.0504730289787878,-0.0950876457353255,0.101735931595393,0.902100093772043
"Ortalis canicollis","Aves","Galliformes",7.89851943942947,0.893022913411454,6.39935910539888,9.99240690105001,10.1186561921491,1.20389006148145,8.19576135179384,12.5918399607072,-0.210532180835003,0.117782981322641,-0.415813257321045,0.0464222132933318,0.0738634279192762
"Tersina viridis","Aves","Passeriformes",4.03953876363985,0.674280740644154,2.74784061502509,5.41023653374667,5.45743863289725,0.633392104485933,4.26771152682857,6.65218665053576,-0.250234278011644,0.154362113184536,-0.524806948905411,0.0779067646906013,0.10499917188284
"Bucephala albeola","Aves","Anseriformes",6.54665306031266,0.310219039665076,5.98879557443289,7.19202141479303,7.25385646476448,0.471135869846462,6.39749923267328,8.23096981513407,-0.0941355337101166,0.0695958303827168,-0.228020227025913,0.0568932588925758,0.176182471732137
"Ardeotis kori","Aves","Otidiformes",8.47293272822944,0.741982071145839,7.16732402064845,10.0753544680463,6.97248268125185,0.623104645507266,5.75813368196781,8.22326806855265,0.170971351790166,0.103895844149484,-0.0447723157573001,0.371248409543463,0.0998454438267353
"Psophia crepitans","Aves","Gruiformes",6.96348412757352,0.379114912472724,6.26743389549802,7.809156161971,7.39948596716492,0.394790945873907,6.63831834782201,8.09693898925748,-0.0569143344716583,0.0713684064623513,-0.186064302242254,0.0829551146640218,0.425176725258162
"Scopus umbretta","Aves","Pelecaniformes",5.46117987096774,0.2319739615116,5.00102137280631,5.92184478060571,7.53518789010616,0.296399431350534,6.86672991534966,8.09403557773672,-0.274074311167282,0.0428569752639933,-0.354113845326869,-0.177568358562493,1.60450541741852e-10
"Bycanistes bucinator","Aves","Bucerotiformes",15.0853014801116,0.792414841285113,13.647597477922,16.6206601144835,14.3661683011726,0.902947117827145,12.609560238638,16.1574107878441,0.0461202900066653,0.0748737682684848,-0.0901828781256215,0.191986271905619,0.537911719785516
"Grus antigone","Aves","Gruiformes",17.9898233755045,1.03480553644823,15.9232182933519,20.0992820231691,19.4639855378914,1.13408339109977,17.3453943519174,21.9306195261392,-0.0733104119488272,0.071814332197048,-0.207498978921936,0.073085415724441,0.307333753024842
"Platalea ajaja","Aves","Pelecaniformes",10.456922264144,0.287151537889489,9.94293273276655,11.0225438713023,10.7229873050976,0.271685252473391,10.202967852132,11.2353596104877,-0.0243753307823052,0.0356503777763067,-0.100611178693665,0.0420247880263216,0.494143940070947
"Neophema chrysostoma","Aves","Psittaciformes",3.55533313454262,0.457331242265032,2.67022532667702,4.48531514925528,3.44573708731986,0.525141485096275,2.52247360428726,4.68355749277065,0.0294914740326931,0.175246843003419,-0.312839151057244,0.372791597271407,0.866358808735615
"Threskiornis aethiopicus","Aves","Pelecaniformes",14.6332593569531,0.377887513647311,13.879131646661,15.4077305216921,15.0358513551863,0.401729168345065,14.3214885303521,15.8532030302244,-0.0262692157951589,0.0351310005401771,-0.0922163777323424,0.0397682860152853,0.454610791926775
"Branta ruficollis","Aves","Anseriformes",8.59630152987566,0.228740820141968,8.18656780532221,9.07584799528881,8.90657676394406,0.234343007995298,8.46863311386296,9.39161219850329,-0.0342839413554357,0.0353791050445385,-0.106705313306522,0.0354590488132984,0.332522786672393
"Ptilinopus regina","Aves","Columbiformes",8.26227954579585,0.568981128705973,7.21696675306403,9.50831839372752,7.30840216238658,0.491972843812917,6.45723196349622,8.53402109028116,0.111669235306277,0.0833605817763002,-0.0662661128469549,0.275204451308279,0.180377765281974
"Mycteria ibis","Aves","Ciconiiformes",11.9811432920096,0.830529639900004,10.4685887814833,13.724132481006,12.0400812840283,0.621217962286005,10.7592145950026,13.1603801241463,-0.00567885240128002,0.0789887375994076,-0.15006234168409,0.152481833851264,0.942685901284574
"Otus leucotis","Aves","Strigiformes",9.96935092536579,0.587739507942007,8.8659838833242,11.2532619346569,11.0773383959528,0.907997304109603,9.54110144855223,13.1633933267697,-0.0946693895454404,0.0913037905754923,-0.262832333730271,0.092760133081381,0.299800386927562
"Bucephala clangula","Aves","Anseriformes",8.19485321140639,0.249869663263162,7.71374683361468,8.68459177544447,6.72499749217347,0.236407708056071,6.22457195855117,7.18494457627042,0.178494019736975,0.040442074447393,0.102664943337183,0.252197058035105,1.0167873743078e-05
"Bucephala islandica","Aves","Anseriformes",7.42542530090077,0.54760406094115,6.41555602448512,8.49734197424196,5.91522238569469,0.460160609294266,5.11755448682497,6.90522529802256,0.199490591202447,0.0811759782172727,0.0292722584750314,0.345343789031957,0.0139904813059188
"Cairina moschata","Aves","Anseriformes",6.36026357089671,0.343013045385076,5.77298270466728,7.06615065447783,6.41351366323582,0.29477021840368,5.84008914611275,6.99945356741694,-0.00832889661578464,0.0664194105708183,-0.13423785242699,0.130581512447088,0.900208049832609
"Phoenicopterus chilensis","Aves","Phoenicopteriformes",34.6342946058384,0.782308541144604,33.0273349987128,35.9549217499847,40.6936239635549,1.20946587876105,38.1770810562875,42.9854251605991,-0.148406335918379,0.0239203744591776,-0.19849806174771,-0.104352019058415,5.49824408224708e-10
"Coracias cyanogaster","Aves","Coraciiformes",8.31177336725298,0.461378569590231,7.48207615312781,9.25054119698967,8.91876113492898,0.476263287578091,7.97048940490488,9.9241792804465,-0.0660423033932623,0.0711489147718262,-0.195259657398714,0.0735584691936065,0.353290125564943
"Thinornis novaeseelandiae","Aves","Charadriiformes",4.66226844533159,0.472281778127302,3.78128217611929,5.69653224359923,5.88841226932432,0.501519182055746,4.93777029496435,6.97780735430143,-0.202747159997205,0.104049522138124,-0.39606352590619,0.0171821439799023,0.0513475068655034
"Callonetta leucophrys","Aves","Anseriformes",6.66374042752237,0.119530119295404,6.42604455655788,6.89354051452461,7.81866313861404,0.127335318266323,7.57889853100732,8.0806933843259,-0.147487564130237,0.0206488384705982,-0.187915692506546,-0.108190130134544,9.15489906105904e-13
"Eudyptes chrysocome","Aves","Sphenisciformes",22.1856163180479,0.741118645210609,20.7591427495993,23.6726741579216,19.6431569445112,0.69572027440013,18.3034166001665,20.9666252805672,0.113639107349671,0.0424719381026322,0.0275141370704954,0.198974305441221,0.00745893817784747
"Upupa epops","Aves","Bucerotiformes",2.66059941447494,0.139171645601283,2.40010231151775,2.93523394921159,3.01459817058779,0.158413809555189,2.73035687705152,3.32167365359922,-0.114983774450367,0.0666944538377684,-0.239501522466112,0.0297900244426579,0.084700978940115
"Columbina talpacoti","Aves","Columbiformes",4.2405134206413,0.687445197337504,2.99909570628845,5.79567280010665,5.19542931573481,0.768769739511102,3.7773273360656,6.79859104113749,-0.169153114544816,0.181823536198475,-0.461472865691392,0.222484495738976,0.352208151799849
"Platycercus icterotis","Aves","Psittaciformes",4.84687761847241,0.579303067016437,3.73647792716987,6.00220139287572,6.86974130756125,0.676837538256108,5.71426582329171,8.26948293110738,-0.288244456834443,0.106517569123849,-0.487972720998578,-0.0756702379369311,0.00680838100884817
"Columba livia","Aves","Columbiformes",6.85680913173244,0.182927950455524,6.48859601937978,7.22785579895145,7.65389996653441,0.190335932806281,7.29264791249165,8.02748454088722,-0.103575956480788,0.0330068320862754,-0.165720218483195,-0.0371608261647237,0.00170095780173063
"Anas bernieri","Aves","Anseriformes",7.76872374908823,0.278075414903812,7.23184657377033,8.34648789083112,8.49511703790117,0.32386024148635,7.88962718594359,9.12919800504876,-0.0841988229692933,0.0477763791360467,-0.176841732306328,0.0124117996342187,0.0780097525568446
"Anas capensis","Aves","Anseriformes",6.4875786295702,0.218174184144955,6.07325536807483,6.90625620926635,7.2704745193264,0.230003704456497,6.82196177517801,7.74070431775391,-0.106769047448943,0.0416397601402235,-0.188847784464079,-0.0228018384158329,0.010343988207673
"Platycercus elegans","Aves","Psittaciformes",2.54962842433188,0.423793216196019,1.76698069880943,3.34442694196636,2.30104613000456,0.367587387529579,1.63291611107629,3.06137832053053,0.0845500292932336,0.191753389844623,-0.306947072442283,0.430207276217242,0.659262892381886
"Eclectus roratus","Aves","Psittaciformes",13.3121178375135,0.428013978763537,12.4534140205247,14.1847312872509,13.0122409210206,0.426361590986652,12.1547499423787,13.8399357790456,0.021916849994049,0.0444718075212492,-0.0661600758873218,0.113466521590184,0.622135744776424
"Jacana jacana","Aves","Charadriiformes",4.17685898396125,0.312788580582536,3.57460941026908,4.7858184444017,4.0635934619443,0.324049783523656,3.47135712854625,4.73976818318395,0.0255702835592695,0.100658453808235,-0.17222217888059,0.208505762876196,0.799472254543147
"Fratercula cirrhata","Aves","Charadriiformes",16.0165133153977,0.772117898306971,14.4036685209091,17.5656818920246,15.2653674579207,0.773738361964751,13.7487578632889,16.9725585280411,0.0453448651680058,0.0658643309230998,-0.0853037079894929,0.173621590988628,0.491164031474154
"Cyanoramphus unicolor","Aves","Psittaciformes",4.45182793603805,0.480463857856766,3.47473923487494,5.50774064878672,5.7908434415312,0.491399128091955,4.90729368110324,6.70870859212259,-0.2256907214672,0.10829787555112,-0.414080108599319,0.0394709022138797,0.0371618901251158
"Guttera pucherani","Aves","Galliformes",7.36902033742716,0.349775064561499,6.71016805525609,8.09114678853682,7.00954049836912,0.292826806363565,6.47099067275002,7.6033636999025,0.0471327542219255,0.0597098327299197,-0.0796850586011157,0.160101785769811,0.429899664063592
"Anser fabalis","Aves","Anseriformes",14.2646864206811,1.15761933000053,12.0549501736196,16.5776048367075,15.7074108763398,1.1118516803693,13.3612589778987,17.6853289477344,-0.088085655405736,0.100178201313575,-0.270562075413153,0.113273950503257,0.379244247159082
"Anser indicus","Aves","Anseriformes",13.9354624924471,0.348373788072385,13.2359419131471,14.5848271708609,13.7835325490703,0.379340486456105,13.0927877756112,14.559464531411,0.0107012866060583,0.0367106485606711,-0.0572634007676226,0.0784883601375574,0.770666182800939
"Anas castanea","Aves","Anseriformes",8.12767042512471,0.284799232222985,7.58476662574618,8.69276961953875,9.16118224231231,0.285184110311135,8.58303799429543,9.7320238060508,-0.111989399964047,0.0409126717617108,-0.188814189925841,-0.0307134374852401,0.00619497161246407
"Anas crecca","Aves","Anseriformes",6.54535059604098,0.264111782570271,6.06744395328,7.0820999239667,6.52851178439072,0.279233382858427,6.04413164407287,7.10515052019382,0.00259444684010729,0.0559319556799624,-0.102508927281444,0.109702388035191,0.963002778081758
"Anas erythrorhyncha","Aves","Anseriformes",6.75626194897303,0.365042446177563,6.08183432933905,7.49339424858821,6.17130745685889,0.387718180855664,5.407103782812,6.99314852392665,0.0843885392852842,0.0734425005983997,-0.0685852119250857,0.218222067650294,0.250538541757462
"Ciconia nigra","Aves","Ciconiiformes",10.2422085265524,0.541064216469257,9.15204217141978,11.1965454522742,12.7510610049905,0.608717917794829,11.662208696145,14.047084426701,-0.194961427525341,0.057028076286387,-0.299762904734066,-0.0771067789710173,0.000629229099994744
"Acryllium vulturinum","Aves","Galliformes",4.47113444631712,0.139893907965748,4.20319907983118,4.77398582955884,5.30831596697617,0.174863840138545,4.97157110231432,5.67652667230547,-0.156764981280204,0.0389715442086893,-0.228746583560433,-0.0758011984123317,5.75714517039305e-05
"Callipepla squamata","Aves","Galliformes",2.0118534155799,0.207531489363578,1.55648528701,2.40298363611886,3.05756442987638,0.337073753705751,2.39992464980682,3.7402206935415,-0.333699907529951,0.104102592430167,-0.509277845884123,-0.103152313289573,0.00134832333399104
"Callipepla californica","Aves","Galliformes",2.8908049582167,0.217840781509102,2.50256935699737,3.33374317455715,4.15134289122126,0.249200636504386,3.63768914286332,4.6416750212029,-0.300959029601122,0.0693782966307952,-0.42144163398763,-0.153553187184796,1.43823068652349e-05
"Callipepla gambelii","Aves","Galliformes",3.54408876667049,0.19029605800458,3.2026889923582,3.95335472933846,3.65266147252282,0.207252687674797,3.26592413306886,4.0865578562715,-0.028223616011851,0.0727624977740895,-0.17013224313881,0.113674358930464,0.69809977042298
"Anas sparsa","Aves","Anseriformes",6.92376592979441,0.470814845990208,6.02818106215224,7.86311311601473,7.88885398108495,0.550436789315705,6.8827601949586,9.06346436465748,-0.118127842872367,0.0866073834187427,-0.284646789005109,0.0468599112945203,0.172584384784794
"Crex crex","Aves","Gruiformes",3.30004716343746,0.145578941063386,3.01780442706871,3.58463038936947,3.27427174478047,0.145172394425669,2.98188108271995,3.56313426013163,0.00748152534475919,0.0588217671563746,-0.102610676548259,0.125893676010259,0.898790224730332
"Rhynchopsitta pachyrhyncha","Aves","Psittaciformes",10.953961459707,0.640791709130826,9.70498179161079,12.2517933141795,11.4819666183144,0.786819745095004,9.91705048533353,13.0940702008857,-0.043116633715198,0.0844802418939842,-0.191520914931195,0.125145383015196,0.609788517130871
"Cacatua leadbeateri","Aves","Psittaciformes",17.2459133202997,0.945156284038808,15.4393737101188,19.1405533377746,21.4798895153304,1.4868766654177,18.9484673355175,24.8815194640187,-0.193281270628648,0.071026963488548,-0.325806967249805,-0.0485440300275678,0.00650379216503394
"Vanellus miles","Aves","Charadriiformes",9.25747769632888,0.473623016234751,8.36192734143982,10.2418935337202,8.86916095257973,0.557670517733187,7.88004961897385,10.0423573138257,0.0407577883490453,0.0745475092428831,-0.103323724978115,0.18007482861742,0.584560289808104
"Vanellus spinosus","Aves","Charadriiformes",6.37874106600246,0.457935204885017,5.5217200148181,7.38641922224102,6.58977903711194,0.4766989960755,5.64021291665211,7.55844530606755,-0.02985966324234,0.0933775520389527,-0.206209872493431,0.137499227591376,0.749140065162893
